name;lat;long;country;population
Perito Moreno;-46.5900;-70.9297;Argentina;4617
Perugorria;-29.3408;-58.6083;Argentina;5685
Pico Truncado;-46.8000;-67.9667;Argentina;20889
Pilar;-34.4588;-58.9142;Argentina;81120
Pinamar;-37.1000;-56.8500;Argentina;45000
Plaza Huincul;-38.9338;-69.1987;Argentina;13172
Plottier;-38.9500;-68.2333;Argentina;32390
Posadas;-27.3667;-55.8969;Argentina;275988
Presidencia Roque Saenz Pena;-26.7833;-60.4500;Argentina;81879
Puerto Deseado;-47.7500;-65.9167;Argentina;14183
Puerto Madryn;-42.7730;-65.0366;Argentina;115353
Puerto San Martin;-32.7167;-60.7333;Argentina;13243
Punta Alta;-38.8800;-62.0750;Argentina;58315
Quilmes;-34.7167;-58.2667;Argentina;230810
Rada Tilly;-45.9257;-67.5526;Argentina;9098
Rafael Calzada;-34.7833;-58.3667;Argentina;56419
Rafael Castillo;-34.7167;-58.6167;Argentina;147965
Rafaela;-31.2667;-61.4833;Argentina;92945
Ramos Mejia;-34.6500;-58.5667;Argentina;120346
Rawson;-43.3000;-65.1000;Argentina;24616
Reconquista;-29.1443;-59.6438;Argentina;70549
Remedios de Escalada;-34.7167;-58.4000;Argentina;81465
Resistencia;-27.4514;-58.9867;Argentina;291720
Rinconada;-22.4403;-66.1672;Argentina;6692
Rio Colorado;-38.9908;-64.0958;Argentina;11733
Rio Cuarto;-33.1230;-64.3478;Argentina;158298
Rio Gallegos;-51.6333;-69.2333;Argentina;95796
Rio Grande;-53.7914;-67.6990;Argentina;31095
Rio Mayo;-45.6870;-70.2600;Argentina;2791
Rio Primero;-31.3333;-63.6167;Argentina;7044
Rio Segundo;-31.6526;-63.9099;Argentina;19713
Rio Tercero;-32.1768;-64.1130;Argentina;46421
Rodeo;-30.2156;-69.1400;Argentina;701
Rosario;-32.9575;-60.6394;Argentina;1193605
Rosario del Tala;-32.3008;-59.1389;Argentina;12801
Rufino;-34.2683;-62.7125;Argentina;18727
Salta;-24.7883;-65.4106;Argentina;535303
San Antonio Oeste;-40.7333;-64.9500;Argentina;16265
San Antonio de los Cobres;-24.2256;-66.3192;Argentina;5482
San Carlos de Bariloche;-41.1500;-71.3000;Argentina;112887
San Cristobal;-30.3105;-61.2372;Argentina;14389
San Francisco;-31.4356;-62.0714;Argentina;62000
San Francisco Solano;-34.7667;-58.3167;Argentina;91322
San Isidro;-34.4667;-58.5167;Argentina;43595
San Javier;-30.5833;-59.9500;Argentina;13604
San Juan;-31.5375;-68.5364;Argentina;471389
San Julian;-49.3070;-67.7298;Argentina;7894
San Justo;-34.6833;-58.5500;Argentina;136604
San Justo;-30.7833;-60.5833;Argentina;21624
San Lorenzo;-28.1200;-58.7700;Argentina;47626
San Luis;-33.2994;-66.3392;Argentina;169947
San Martin;-33.0806;-68.4706;Argentina;117399
San Martin de los Andes;-40.1667;-71.3500;Argentina;27956
San Miguel;-34.5333;-58.7167;Argentina;157532
San Miguel de Tucuman;-26.8167;-65.2167;Argentina;605767
San Nicolas de los Arroyos;-33.3333;-60.2167;Argentina;160000
San Pedro;-24.2196;-64.8700;Argentina;58430
San Pedro;-33.6794;-59.6669;Argentina;47452
San Rafael;-34.6175;-68.3356;Argentina;107997
San Ramon de la Nueva Oran;-23.1361;-64.3222;Argentina;74059
San Salvador;-31.6167;-58.5000;Argentina;12733
San Salvador de Jujuy;-24.1856;-65.2994;Argentina;321789
Santa Elena;-30.9500;-59.8000;Argentina;17791
Santa Fe;-31.6333;-60.7000;Argentina;405683
Santa Maria;-26.6833;-66.0333;Argentina;17030
Santa Maria;-31.2611;-64.4639;Argentina;9526
Santa Rosa;-36.6203;-64.2906;Argentina;103860
Santa Rosa;-28.2631;-58.1189;Argentina;7143
Santa Rosa de Calamuchita;-32.0667;-64.5333;Argentina;12830
Santa Rosa de Rio Primero;-31.1500;-63.3833;Argentina;7761
Santiago del Estero;-27.7844;-64.2669;Argentina;252192
Santo Tome;-31.6667;-60.7667;Argentina;65684
Sarandi;-34.6833;-58.3333;Argentina;60752
Sarmiento;-45.6000;-69.0833;Argentina;10858
Senillosa;-39.0100;-68.4300;Argentina;7542
Sierra Colorada;-40.5875;-67.7583;Argentina;1542
Sierra Grande;-41.6061;-65.3558;Argentina;7404
Sunchales;-30.9442;-61.5614;Argentina;20537
Susques;-23.4006;-66.3672;Argentina;1093
Tandil;-37.3167;-59.1333;Argentina;116917
Tapiales;-34.7058;-58.5047;Argentina;23586
Tartagal;-22.5000;-63.8333;Argentina;60819
Telsen;-42.3833;-66.9500;Argentina;544
Temperley;-34.7667;-58.3833;Argentina;121451
Tinogasta;-28.0667;-67.5667;Argentina;587
Trancas;-26.2308;-65.2781;Argentina;1599
Trelew;-43.2533;-65.3094;Argentina;93442
Tres Arroyos;-38.3667;-60.2667;Argentina;47136
Trevelin;-43.0833;-71.4667;Argentina;6353
Tunuyan;-33.5667;-69.0167;Argentina;22834
Unquillo;-31.2333;-64.3167;Argentina;18483
Ushuaia;-54.8072;-68.3044;Argentina;56956
Uspallata;-32.5931;-69.3460;Argentina;2390
Veinticinco de Mayo;-35.4167;-60.1667;Argentina;23408
Veinticinco de Mayo;-37.7710;-67.7173;Argentina;17430
Veintiocho de Noviembre;-51.5840;-72.2143;Argentina;6145
Venado Tuerto;-33.7500;-61.9667;Argentina;76432
Vera;-29.4667;-60.2167;Argentina;19185
Vicente Lopez;-34.5333;-58.4750;Argentina;22419
Victoria;-32.6167;-60.1667;Argentina;30623
Victorica;-36.2167;-65.4340;Argentina;4458
Viedma;-40.8000;-63.0000;Argentina;59122
Villa Adelina;-34.5175;-58.5475;Argentina;35307
Villa Allende;-31.2944;-64.2953;Argentina;28374
Villa Alsina;-34.6667;-58.4167;Argentina;41155
Villa Angela;-27.5833;-60.7167;Argentina;30051
Villa Carlos Paz;-31.4000;-64.5167;Argentina;62423
Villa Celina;-34.7006;-58.4825;Argentina;78699
Villa Constitucion;-33.2333;-60.3333;Argentina;47374
Villa Cura Brochero;-31.7100;-65.0200;Argentina;6351
Villa Dominico;-34.6917;-58.3333;Argentina;62315
Villa General Belgrano;-31.9667;-64.5667;Argentina;7795
Villa Gesell;-37.2556;-56.9681;Argentina;29593
Villa Huidobro;-34.8333;-64.5833;Argentina;5658
Villa La Angostura;-40.7616;-71.6448;Argentina;11063
Villa Luzuriaga;-34.6667;-58.5833;Argentina;94403
Villa Maria;-32.4103;-63.2314;Argentina;79356
Villa Mercedes;-33.6667;-65.4667;Argentina;111391
Villa Nueva;-32.4331;-63.2475;Argentina;18818
Villa Paranacito;-33.7000;-58.6833;Argentina;15321
Villa Regina;-39.1000;-67.0667;Argentina;30028
Villa Rumipal;-32.1879;-64.4803;Argentina;1269
Villa Sarmiento;-34.6333;-58.5667;Argentina;17481
Villa del Rosario;-31.5833;-63.5333;Argentina;15394
Villaguay;-31.8500;-59.0167;Argentina;49445
Villalonga;-39.8829;-62.5833;Argentina;2838
Wilde;-34.7000;-58.3167;Argentina;65881
Yacimiento Rio Turbio;-51.5361;-72.3361;Argentina;8814
Zapala;-38.9028;-70.0650;Argentina;32097
Zarate;-34.0833;-59.0333;Argentina;98522
Abovyan;40.2739;44.6256;Armenia;44400
Akhuryan;40.7814;43.8964;Armenia;9668
Alaverdi;41.1333;44.6500;Armenia;13000
Aparan;40.5891;44.3572;Armenia;6400
Aragatsavan;40.3331;43.6581;Armenia;5785
Ararat;39.8303;44.7025;Armenia;20800
Armavir;40.1500;44.0400;Armenia;38635
Artashat;39.9539;44.5506;Armenia;21300
Artik;40.6172;43.9758;Armenia;19543
Ashtarak;40.2975;44.3617;Armenia;21600
Ayntap;40.0986;44.4681;Armenia;9550
Berd;40.8808;45.3917;Armenia;9864
Byureghavan;40.3147;44.5936;Armenia;8500
Chambarak;40.5953;45.3475;Armenia;5850
Charentsavan;40.4097;44.6431;Armenia;25039
Dilijan;40.7408;44.8631;Armenia;16600
Ejmiatsin;40.1728;44.2925;Armenia;57500
Garrni;40.1194;44.7231;Armenia;7215
Gavarr;40.3589;45.1267;Armenia;20765
Goris;39.5078;46.3386;Armenia;20591
Gyumri;40.7894;43.8475;Armenia;121976
Hrazdan;40.5000;44.7667;Armenia;52808
Ijevan;40.8792;45.1472;Armenia;20509
Jermuk;39.8417;45.6722;Armenia;8013
Jrvezh;40.1856;44.5869;Armenia;6848
Kajaran;39.1594;46.1222;Armenia;7163
Kapan;39.2011;46.4150;Armenia;43190
Karmir Gyukh;40.3306;45.1839;Armenia;6291
Lichk;40.1592;45.2347;Armenia;5467
Maralik;40.5722;43.8669;Armenia;5500
Martuni;40.1400;45.3064;Armenia;11987
Masis;40.0672;44.4361;Armenia;21376
Metsamor;40.1428;44.1164;Armenia;9870
Nerk'in Getashen;40.1467;45.2642;Armenia;8553
Nor Hachn;40.3019;44.5831;Armenia;10198
Noratus;40.3800;45.1800;Armenia;6732
Noyemberyan;41.1725;44.9936;Armenia;5310
Odzun;41.0539;44.6114;Armenia;5311
Oshakan;40.2633;44.3147;Armenia;5962
Sardarapat;40.1361;44.0139;Armenia;6275
Sevan;40.5550;44.9536;Armenia;23200
Sisian;39.5208;46.0322;Armenia;14894
Spitak;40.8372;44.2675;Armenia;15000
Stepanavan;41.0096;44.3841;Armenia;23782
Tashir;41.1244;44.2819;Armenia;8700
Tsovinar;40.1600;45.4664;Armenia;5115
Vanadzor;40.8128;44.4883;Armenia;90525
Vardenik;40.1331;45.4367;Armenia;9669
Vardenis;40.1806;45.7200;Armenia;12363
Vedi;39.9106;44.7278;Armenia;13600
Verin Getashen;40.1328;45.2486;Armenia;5010
Yeghegnadzor;39.7611;45.3333;Armenia;7633
Yeghvard;40.3217;44.4814;Armenia;10656
Yeranos;40.2042;45.1883;Armenia;6119
Yerevan;40.1814;44.5144;Armenia;1075800
Oranjestad;12.5186;-70.0358;Aruba;34980
Tanki Leendert;12.5418;-70.0220;Aruba;21495
Adelaide;-34.9275;138.6000;Australia;1295714
Adelaide River;-13.2381;131.1061;Australia;353
Albany;-35.0228;117.8814;Australia;29373
Albury;-36.0806;146.9158;Australia;4804
Alice Springs;-23.7000;133.8667;Australia;23726
Alstonville;-28.8317;153.4344;Australia;5739
Andamooka;-30.4470;137.1660;Australia;316
Andergrove;-21.0931;149.1860;Australia;9419
Ararat;-37.2833;142.9167;Australia;8297
Armidale;-30.5000;151.6500;Australia;23352
Atherton;-17.2658;145.4780;Australia;7331
Australind;-33.2800;115.7260;Australia;14539
Ayr;-19.5744;147.4066;Australia;8738
Bacchus Marsh;-37.6750;144.4389;Australia;6394
Bairnsdale;-37.8333;147.6167;Australia;7580
Ballarat;-37.5608;143.8475;Australia;98543
Ballina;-28.8333;153.5333;Australia;8655
Bannockburn;-38.0500;144.1667;Australia;5283
Banora Point;-28.2225;153.5386;Australia;16167
Barcaldine;-23.5555;145.2888;Australia;1422
Bargara;-24.8205;152.4625;Australia;7485
Barwon Heads;-38.2500;144.5167;Australia;14165
Batemans Bay;-35.7081;150.1744;Australia;1530
Bathurst;-33.4200;149.5778;Australia;34303
Beaudesert;-27.9880;152.9958;Australia;6395
Bedourie;-24.3500;139.4667;Australia;122
Beerwah;-26.8583;152.9588;Australia;6769
Benalla;-36.5519;145.9817;Australia;10330
Bendigo;-36.7500;144.2667;Australia;95587
Berri;-34.2833;140.6000;Australia;4088
Bicheno;-41.8667;148.2833;Australia;943
Biloela;-24.4002;150.5133;Australia;5758
Birdsville;-25.8989;139.3520;Australia;140
Blaxland;-33.7500;150.6167;Australia;7451
Bli Bli;-26.6180;153.0370;Australia;7801
Bomaderry;-34.8480;150.6050;Australia;6661
Bongaree;-27.0813;153.1636;Australia;13649
Bordertown;-36.3118;140.7702;Australia;2953
Boulia;-22.9000;139.9000;Australia;301
Bourke;-30.1000;145.9333;Australia;1909
Bowen;-20.0102;148.2416;Australia;10377
Bowral;-34.4792;150.4181;Australia;10335
Brisbane;-27.4678;153.0281;Australia;2360241
Broken Hill;-31.9500;141.4667;Australia;17814
Broome;-17.9619;122.2361;Australia;4042
Bullsbrook;-31.6630;116.0300;Australia;5448
Bunbury;-33.3272;115.6369;Australia;71090
Bundaberg;-24.8661;152.3494;Australia;70540
Burketown;-17.7167;139.5667;Australia;238
Burnie;-41.0636;145.8753;Australia;27174
Burpengary;-27.1442;153.0000;Australia;6433
Busselton;-33.6478;115.3458;Australia;25329
Byron Bay;-28.6483;153.6178;Australia;5521
Caboolture;-27.0667;152.9670;Australia;26433
Cairns;-16.9200;145.7800;Australia;146778
Calliope;-24.0061;151.1988;Australia;5101
Caloundra;-26.7986;153.1289;Australia;41293
Camooweal;-19.9167;138.1170;Australia;208
Campbelltown;-34.0733;150.8261;Australia;12566
Canberra;-35.2931;149.1269;Australia;381488
Cannonvale;-20.2787;148.6994;Australia;5716
Carnarvon;-24.8672;113.6611;Australia;208
Casino;-28.8667;153.0500;Australia;10914
Castlemaine;-37.0636;144.2172;Australia;6757
Ceduna;-32.1167;133.6667;Australia;2157
Central Coast;-33.3000;151.2000;Australia;297713
Cessnock;-32.8342;151.3555;Australia;15177
Charleville;-26.4016;146.2383;Australia;3335
Charters Towers;-20.0765;146.2614;Australia;8126
Chinchilla;-26.7383;150.6283;Australia;6612
Clare;-33.8333;138.6000;Australia;3327
Clifton Springs;-38.1500;144.5667;Australia;7519
Cloncurry;-20.7047;140.5052;Australia;2719
Cobram;-35.9667;145.6500;Australia;6014
Coffs Harbour;-30.3022;153.1189;Australia;25752
Colac;-38.3403;143.5847;Australia;9048
Collie;-33.3630;116.1560;Australia;7587
Cooma;-36.2317;149.1178;Australia;6681
Cooranbong;-33.0740;151.4510;Australia;5449
Cootamundra;-34.6483;148.0344;Australia;6782
Corinda;-27.4833;153.1000;Australia;11019
Corowa;-35.9942;146.3844;Australia;5482
Cowell;-33.6833;136.9167;Australia;990
Cowra;-33.8183;148.6578;Australia;10063
Cranbourne;-38.0996;145.2834;Australia;460491
Currumbin;-28.1580;153.4690;Australia;9121
Dalby;-27.1813;151.2661;Australia;12719
Dandenong;-37.9810;145.2150;Australia;29906
Darley;-37.6547;144.4370;Australia;8372
Darwin;-12.4381;130.8411;Australia;136828
Deniliquin;-35.5331;144.9667;Australia;7862
Devonport;-41.1800;146.3503;Australia;23046
Dromana;-38.3380;144.9650;Australia;5803
Drouin;-38.1333;145.8500;Australia;12349
Dubbo;-32.2569;148.6011;Australia;38943
Dunsborough;-33.6167;115.1000;Australia;5320
East Ballina;-28.8594;153.5872;Australia;5571
Echuca;-36.1333;144.7500;Australia;14043
Eidsvold;-25.3667;151.1333;Australia;574
Emerald;-23.5208;148.1619;Australia;14356
Emerald;-37.9331;145.4370;Australia;5778
Emu Plains;-33.7483;150.6678;Australia;8421
Esperance;-33.8611;121.8919;Australia;2144
Exmouth;-21.9331;114.1281;Australia;2514
Forbes;-33.3817;148.0011;Australia;8432
Forster;-32.1806;152.5117;Australia;13740
Frankston;-38.1580;145.1350;Australia;36097
Fremantle;-32.0569;115.7439;Australia;7459
Gatton;-27.5611;152.2755;Australia;7101
Gawler;-34.5981;138.7450;Australia;650
Geelong;-38.1500;144.3500;Australia;184182
Georgetown;-18.3000;143.5500;Australia;348
Geraldton;-28.7744;114.6089;Australia;31982
Gingin;-31.3400;115.9100;Australia;852
Gisborne;-37.4900;144.5889;Australia;8999
Gladstone;-23.8427;151.2555;Australia;33418
Glass House Mountains;-26.9000;152.9167;Australia;5065
Glen Innes;-29.7317;151.7511;Australia;6155
Glenbrook;-33.7650;150.6267;Australia;5051
Gold Coast;-28.0167;153.4000;Australia;638090
Goondiwindi;-28.5461;150.3097;Australia;6355
Goonellabah;-28.8167;153.3167;Australia;12900
Gordonvale;-17.0936;145.7866;Australia;6671
Goulburn;-34.7547;149.6186;Australia;22419
Gracemere;-23.4391;150.4558;Australia;11315
Grafton;-29.6833;152.9333;Australia;10408
Griffith;-34.2900;146.0400;Australia;18196
Gunnedah;-30.9667;150.2500;Australia;9726
Gympie;-26.1900;152.6655;Australia;10803
Halls Creek;-18.2300;127.6700;Australia;1499
Hamilton;-37.7333;142.0167;Australia;9974
Healesville;-37.6561;145.5139;Australia;7461
Helensburgh;-34.1889;150.9811;Australia;6383
Hervey Bay;-25.2900;152.8400;Australia;52073
Highfields;-27.4633;151.9458;Australia;9474
Hobart;-42.8806;147.3250;Australia;222356
Horsham;-36.7167;142.2000;Australia;14543
Howard Springs;-12.4922;131.0530;Australia;5132
Hughenden;-20.8438;144.1986;Australia;1136
Ingham;-18.6500;146.1667;Australia;4426
Innisfail;-17.5238;146.0311;Australia;1145
Inverell;-29.7667;151.1167;Australia;11660
Inverloch;-38.6334;145.7278;Australia;5437
Ipswich;-27.6167;152.7667;Australia;163000
Irymple;-34.2333;142.1667;Australia;5325
Ivanhoe;-32.8983;144.3000;Australia;327
Jimboomba;-27.8300;153.0313;Australia;13201
Kalbarri;-27.7100;114.1600;Australia;1557
Kalgoorlie;-30.7489;121.4658;Australia;30841
Kangaroo Flat;-36.7833;144.2330;Australia;10394
Karratha;-20.7364;116.8464;Australia;15828
Karumba;-17.4838;140.8397;Australia;531
Katanning;-33.6908;117.5553;Australia;3687
Katherine;-14.4667;132.2667;Australia;1488
Katoomba;-33.7150;150.3120;Australia;7964
Kelso;-33.4186;149.6056;Australia;8968
Kempsey;-31.0833;152.8333;Australia;474
Kiama;-34.6708;150.8542;Australia;6881
Kiama Downs;-34.6317;150.8511;Australia;5004
Kilmore;-37.2833;144.9500;Australia;7958
Kimba;-33.1333;136.4170;Australia;629
Kingaroy;-26.5408;151.8394;Australia;10020
Kingoonya;-30.9000;135.3000;Australia;13
Kingscliff;-28.2617;153.5769;Australia;7464
Kingston;-42.9769;147.3083;Australia;10409
Kingston South East;-36.8167;139.8500;Australia;1393
Kununurra;-15.7736;128.7386;Australia;5308
Kurri Kurri;-32.8167;151.4833;Australia;6044
Kwinana;-32.2394;115.7702;Australia;20086
Kyabram;-36.3167;145.0500;Australia;7331
Kyneton;-37.2470;144.4550;Australia;6951
Lakes Entrance;-37.8667;147.9833;Australia;6071
Lara;-38.0167;144.4167;Australia;16355
Launceston;-41.4419;147.1450;Australia;106153
Laverton;-28.6280;122.4030;Australia;871
Leeton;-34.5667;146.4000;Australia;8623
Lennox Head;-28.7983;153.5844;Australia;6407
Leongatha;-38.4833;145.9500;Australia;5654
Leonora;-28.8800;121.3300;Australia;781
Leopold;-38.1892;144.4644;Australia;12814
Lismore;-28.8167;153.2833;Australia;3579
Lithgow;-33.4833;150.1500;Australia;5201
Longreach;-23.4422;144.2491;Australia;2970
Lysterfield;-37.9300;145.3010;Australia;6663
Mackay;-21.1411;149.1858;Australia;3659
Maffra;-37.9500;146.9830;Australia;5280
Maitland;-32.7167;151.5500;Australia;1885
Mandurah;-32.5289;115.7231;Australia;7837
Manjimup;-34.2411;116.1464;Australia;4349
Mareeba;-16.9833;145.4167;Australia;11079
Margaret River;-33.9550;115.0750;Australia;7654
Maryborough;-25.5375;152.7019;Australia;15406
Maryborough;-37.0500;143.7350;Australia;7921
McMinns Lagoon;-12.5329;131.0500;Australia;5025
Meekatharra;-26.5931;118.4911;Australia;708
Melbourne;-37.8136;144.9631;Australia;4529500
Melton;-37.6833;144.5833;Australia;54455
Meningie;-35.6883;139.3380;Australia;1118
Merimbula;-36.8983;149.9011;Australia;3544
Merredin;-31.4820;118.2790;Australia;2850
Merrimac;-28.0500;153.3667;Australia;7071
Mildura;-34.1889;142.1583;Australia;32738
Millicent;-37.5967;140.3524;Australia;5109
Mittagong;-34.4500;150.4500;Australia;5767
Moe;-38.1722;146.2678;Australia;8778
Mooroopna;-36.3833;145.3500;Australia;7942
Moranbah;-22.0016;148.0533;Australia;8735
Morawa;-29.2111;116.0090;Australia;532
Moree;-29.4650;149.8344;Australia;9311
Morwell;-38.2333;146.4000;Australia;13771
Moss Vale;-34.5500;150.3833;Australia;8579
Mount Barker;-35.0667;138.8500;Australia;13842
Mount Barker;-34.6300;117.6669;Australia;2741
Mount Cotton;-27.6188;153.2210;Australia;6835
Mount Eliza;-38.1890;145.0920;Australia;17888
Mount Evelyn;-37.7830;145.3850;Australia;9702
Mount Gambier;-37.8294;140.7828;Australia;25512
Mount Isa;-20.7333;139.5000;Australia;118
Mount Magnet;-28.0600;117.8460;Australia;470
Mudgee;-32.6125;149.5872;Australia;9830
Murray Bridge;-35.1170;139.2670;Australia;14560
Murwillumbah;-28.3333;153.3833;Australia;7032
Muswellbrook;-32.2654;150.8885;Australia;12075
Nairne;-35.0333;138.9167;Australia;5042
Nambour;-26.6269;152.9591;Australia;11187
Nambucca Heads;-30.6414;152.9906;Australia;6327
Naracoorte;-36.9550;140.7429;Australia;5960
Narangba;-27.2015;152.9655;Australia;18573
Narrabri;-30.3317;149.7678;Australia;7606
Narre Warren North;-37.9820;145.3140;Australia;7674
Narrogin;-32.9360;117.1780;Australia;4274
Nelson Bay;-32.7150;152.1511;Australia;11060
Nerang;-27.9956;153.3220;Australia;16864
New Norfolk;-42.7828;147.0594;Australia;5432
Newcastle;-32.9167;151.7500;Australia;152984
Newman;-23.3539;119.7319;Australia;7238
Norseman;-32.1961;121.7780;Australia;581
North Mackay;-21.1216;149.1783;Australia;5933
North Tamborine;-27.9694;153.1992;Australia;7349
Northam;-31.6531;116.6661;Australia;6548
Nowra;-34.8808;150.6075;Australia;9193
Nuriootpa;-34.4667;138.9833;Australia;6314
Oatlands;-42.3000;147.3706;Australia;683
Ocean Shores;-28.5092;153.5375;Australia;5137
Onslow;-21.6333;115.1167;Australia;857
Orange;-33.2833;149.1000;Australia;38097
Ouyen;-35.0667;142.3170;Australia;1191
Pakenham;-38.0712;145.4878;Australia;46421
Palmwoods;-26.6883;152.9597;Australia;5676
Pannawonica;-21.6350;116.3360;Australia;695
Parkes;-33.1330;148.1760;Australia;11408
Penola;-37.3786;140.8362;Australia;1592
Penrith;-33.7511;150.6942;Australia;13295
Perth;-31.9522;115.8589;Australia;2039200
Peterborough;-32.9667;138.8333;Australia;1497
Pine Creek;-13.8231;131.8330;Australia;328
Point Vernon;-25.2538;152.8177;Australia;5699
Port Augusta;-32.4925;137.7658;Australia;6562
Port Denison;-29.2833;114.9167;Australia;1410
Port Douglas;-16.4834;145.4652;Australia;3504
Port Hedland;-20.3100;118.6011;Australia;4180
Port Lincoln;-34.7322;135.8586;Australia;14120
Port Macquarie;-31.4333;152.9000;Australia;44830
Port Pirie;-33.1858;138.0169;Australia;195
Portland;-38.3333;141.6000;Australia;9712
Pottsville;-28.3869;153.5608;Australia;6704
Proserpine;-20.4017;148.5814;Australia;3562
Quakers Hill;-33.7344;150.8789;Australia;27080
Queanbeyan;-35.3533;149.2342;Australia;6237
Queenstown;-42.0667;145.5500;Australia;1790
Quilpie;-26.6161;144.2675;Australia;564
Ravensthorpe;-33.5831;120.0490;Australia;498
Raymond Terrace;-32.7615;151.7441;Australia;12820
Red Cliffs;-34.3075;142.1881;Australia;5060
Redlynch;-16.8833;145.7000;Australia;8645
Richmond;-33.5983;150.7511;Australia;5482
Richmond;-20.7305;143.1425;Australia;648
Rochedale;-27.6000;153.1330;Australia;15317
Rockhampton;-23.3750;150.5117;Australia;1953
Roebourne;-20.7667;117.1500;Australia;981
Roma;-26.5733;148.7869;Australia;6848
Rutherford;-32.7150;151.5317;Australia;11884
Rye;-38.3770;144.8380;Australia;8416
Sale;-38.1000;147.0667;Australia;13673
Sanctuary Point;-35.1036;150.6267;Australia;7225
Sarina;-21.4225;149.2175;Australia;5522
Scone;-32.0483;150.8678;Australia;5624
Scottsdale;-41.1667;147.5167;Australia;2373
Seymour;-37.0300;145.1300;Australia;6327
Shepparton;-36.3833;145.4000;Australia;31197
Singleton;-32.5667;151.1697;Australia;5000
Smithfield Heights;-16.8314;145.6910;Australia;5303
Smithton;-40.8440;145.1200;Australia;3881
Somerville;-38.2260;145.1770;Australia;11336
South Grafton;-29.7150;152.9344;Australia;6068
Southern Cross;-31.2500;119.3500;Australia;680
Southport;-27.9667;153.4000;Australia;31908
Springwood;-33.7036;150.5500;Australia;8475
Stawell;-37.0500;142.7667;Australia;5736
Strathalbyn;-35.2667;138.9000;Australia;6504
Streaky Bay;-32.8000;134.2167;Australia;1378
Sunbury;-37.5811;144.7139;Australia;36084
Swan Hill;-35.3333;143.5500;Australia;9864
Sydney;-33.8650;151.2094;Australia;4840600
Tahmoor;-34.2233;150.5928;Australia;5067
Tamworth;-31.0833;150.9167;Australia;180
Tannum Sands;-23.9474;151.3675;Australia;5145
Taree;-31.9000;152.4500;Australia;16197
Thargomindah;-28.0000;143.8167;Australia;270
Theodore;-24.9500;150.0833;Australia;438
Three Springs;-29.5333;115.7170;Australia;381
Tom Price;-22.6939;117.7950;Australia;3005
Toowoomba;-27.5667;151.9500;Australia;135631
Torquay;-38.3333;144.3167;Australia;13258
Townsville;-19.2500;146.8167;Australia;178649
Traralgon;-38.1958;146.5403;Australia;24933
Tumby Bay;-34.3667;136.1000;Australia;1631
Tumut;-35.3039;148.2233;Australia;6230
Tuncurry;-32.1750;152.4989;Australia;6186
Tweed Heads;-28.1833;153.5500;Australia;8176
Ulladulla;-35.3486;150.4678;Australia;15278
Ulverstone;-41.1667;146.1667;Australia;14109
Urraween;-25.2955;152.8219;Australia;6969
Victor Harbor;-35.5500;138.6167;Australia;4233
Wagga Wagga;-35.1189;147.3689;Australia;67364
